model,image,iou,dice,precision,recall,pixel_accuracy,inference_time_s
YOLOv11x,296279_sat_72.jpg,0.8842729063888931,0.9385826261054235,0.999879108163653,0.8843674579170867,0.8843841552734375,0.04452156250044936
YOLOv11x,296279_sat_80.jpg,0.8473766215577458,0.9173837231340738,0.9401196441751156,0.8957215292942003,0.866973876953125,0.04452156250044936
YOLOv11x,296279_sat_81.jpg,0.39270532222411153,0.5639460350405958,0.43320724044142933,0.8077057589181628,0.6730194091796875,0.04452156250044936
YOLOv11x,296279_sat_82.jpg,0.4437379510941252,0.6147070536697355,0.691308586031562,0.5533880253917371,0.498077392578125,0.04452156250044936
YOLOv11x,296279_sat_83.jpg,0.6386833094001988,0.7795079204583755,0.8479071521347468,0.7213202402380995,0.6506195068359375,0.04401114999927813
YOLOv11x,296279_sat_84.jpg,0.38331365604092876,0.5541963015647227,0.8502162440979248,0.4110729564333263,0.473968505859375,0.04401114999927813
YOLOv11x,296279_sat_85.jpg,0.7705222262691434,0.8703897808645906,0.9920725307608137,0.7752958011936756,0.7981109619140625,0.04401114999927813
YOLOv11x,296279_sat_86.jpg,0.8311319024032288,0.9077793918749687,1.0,0.8311319024032288,0.831451416015625,0.04401114999927813
YOLOv11x,296279_sat_87.jpg,0.8057276374648363,0.8924132529710219,1.0,0.8057276374648363,0.807159423828125,0.04401114999927813
YOLOv11x,299287_sat_13.jpg,0.0,0.0,0.0,0.0,0.89630126953125,0.04401114999927813
YOLOv11x,299287_sat_14.jpg,0.0,0.0,0.0,0.0,0.370880126953125,0.04401114999927813
YOLOv11x,299287_sat_15.jpg,0.4252852448308942,0.59677211473743,0.9919070741692849,0.4267660733670606,0.5703582763671875,0.04401114999927813
YOLOv11x,299287_sat_16.jpg,0.0,0.0,0.0,0.0,0.4532623291015625,0.04371227500087116
YOLOv11x,299287_sat_17.jpg,0.0,0.0,0.0,0.0,0.8749847412109375,0.04371227500087116
YOLOv11x,299287_sat_20.jpg,0.0,0.0,0.0,0.0,0.9818115234375,0.04371227500087116
YOLOv11x,299287_sat_21.jpg,0.0,0.0,0.0,0.0,0.80535888671875,0.04371227500087116
YOLOv11x,299287_sat_22.jpg,0.0,0.0,0.0,0.0,0.44378662109375,0.04371227500087116
YOLOv11x,299287_sat_23.jpg,0.0,0.0,0.0,0.0,0.317169189453125,0.04371227500087116
YOLOv11x,299287_sat_27.jpg,0.0,0.0,0.0,0.0,0.0134429931640625,0.04371227500087116
YOLOv11x,299287_sat_28.jpg,0.0,0.0,0.0,0.0,0.56463623046875,0.04371227500087116
YOLOv11x,299287_sat_30.jpg,0.0,0.0,0.0,0.0,0.4434814453125,0.04363088749960298
YOLOv11x,299287_sat_31.jpg,0.0,0.0,0.0,0.0,0.7177276611328125,0.04363088749960298
YOLOv11x,299287_sat_32.jpg,0.0,0.0,0.0,0.0,0.13616943359375,0.04363088749960298
YOLOv11x,299287_sat_36.jpg,0.00023276744979982,0.0004654265634453977,0.08522727272727272,0.0002333504456993513,0.0169219970703125,0.04363088749960298
YOLOv11x,299287_sat_37.jpg,0.0,0.0,0.0,0.0,0.5435333251953125,0.04363088749960298
