image,instances,method,iou,dice_f1,precision,recall,boundary_iou,boundary_f1,pixel_accuracy
0-24-36_png_jpg.rf.43c999a736e9e7b0d8e451a599128f01.jpg,4,OR,0.9295934187107832,0.9635122194103163,0.9642200925779018,0.9628053848369219,0.2362189482734999,0.3948489424251761,0.9370239257810212
0-24-36_png_jpg.rf.43c999a736e9e7b0d8e451a599128f01.jpg,4,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.1363916015624667
0-24-36_png_jpg.rf.43c999a736e9e7b0d8e451a599128f01.jpg,4,weighted_mean,0.9295934187107832,0.9635122194103163,0.9642200925779018,0.9628053848369219,0.2362189482734999,0.3948489424251761,0.9370239257810212
0-24-36_png_jpg.rf.5304c2f577d47e46c9120cea788fb97e.jpg,3,OR,0.9394115336173006,0.9687593554372173,0.9707242232573567,0.9668024258276453,0.3127433273122361,0.47668279882562203,0.9487915039060184
0-24-36_png_jpg.rf.5304c2f577d47e46c9120cea788fb97e.jpg,3,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.17875976562495635
0-24-36_png_jpg.rf.5304c2f577d47e46c9120cea788fb97e.jpg,3,weighted_mean,0.9394115336173006,0.9687593554372173,0.9707242232573567,0.9668024258276453,0.3127433273122361,0.47668279882562203,0.9487915039060184
0-24-36_png_jpg.rf.c476aa4ca2d2d500babea9e94b131f75.jpg,3,OR,0.9386935478964428,0.9683774404830113,0.9853592723155081,0.9519710267612954,0.2391503267968646,0.3818330051387119,0.945849609374769
0-24-36_png_jpg.rf.c476aa4ca2d2d500babea9e94b131f75.jpg,3,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.12904541015621848
0-24-36_png_jpg.rf.c476aa4ca2d2d500babea9e94b131f75.jpg,3,weighted_mean,0.9386935478964428,0.9683774404830113,0.9853592723155081,0.9519710267612954,0.2391503267968646,0.3818330051387119,0.945849609374769
0-24-36_png_jpg.rf.d06729c789f0205db77d2bcd5752b515.jpg,4,OR,0.9478798634661068,0.973242632920313,0.9784409972265287,0.9680992135306684,0.3168335819298597,0.5230477399507282,0.9532519531247673
0-24-36_png_jpg.rf.d06729c789f0205db77d2bcd5752b515.jpg,4,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.12180419921872027
0-24-36_png_jpg.rf.d06729c789f0205db77d2bcd5752b515.jpg,4,weighted_mean,0.9478798634661068,0.973242632920313,0.9784409972265287,0.9680992135306684,0.3168335819298597,0.5230477399507282,0.9532519531247673
0-27-12_png_jpg.rf.397e5c3f99b58208b151fda3301c2bd4.jpg,3,OR,0.859024668520651,0.9241670463730143,0.9283886034545943,0.9199837079258711,0.3582985745044768,0.5452224578668171,0.9800903320310107
0-27-12_png_jpg.rf.397e5c3f99b58208b151fda3301c2bd4.jpg,3,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.8681298828122881
0-27-12_png_jpg.rf.397e5c3f99b58208b151fda3301c2bd4.jpg,3,weighted_mean,0.859024668520651,0.9241670463730143,0.9283886034545943,0.9199837079258711,0.3582985745044768,0.5452224578668171,0.9800903320310107
0-27-13_png_jpg.rf.3f27cdf3bfd36a09ed5ae638621354cc.jpg,4,OR,0.47432537570026956,0.6434473468585268,0.5518580276308912,0.7714875620208083,0.15623509207062192,0.2763541805976886,0.9373168945310212
0-27-13_png_jpg.rf.3f27cdf3bfd36a09ed5ae638621354cc.jpg,4,AND,0.0,0.0,0.0,0.0,0.0,0.0,0.9266870117185237
0-27-13_png_jpg.rf.3f27cdf3bfd36a09ed5ae638621354cc.jpg,4,weighted_mean,0.47432537570026956,0.6434473468585268,0.5518580276308912,0.7714875620208083,0.15623509207062192,0.2763541805976886,0.9373168945310212
0-27-13_png_jpg.rf.cab26e17a3286eda83dda9fc6d491dff.jpg,3,OR,0.6693934886781743,0.8019601049339182,0.7867148996072089,0.8178078388793938,0.26308981496955686,0.43632368483730977,0.9609277343747654
