model,image,iou,dice,precision,recall,pixel_accuracy,inference_time_s
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_06_13.png,0.00021534320323014804,0.00043059368103773077,1.0,0.00021534320323014804,0.1498870849609375,0.01286909999907948
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_06_14.png,0.00016616509425253402,0.00033227497600236283,1.0,0.00016616509425253402,0.173675537109375,0.012791999994078651
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_06_16.png,0.0,0.0,0.0,0.0,0.120697021484375,0.014206799998646602
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_06_17.png,0.0,0.0,0.0,0.0,0.15460205078125,0.013013799994951114
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_06_18.png,0.0,0.0,0.0,0.0,0.275054931640625,0.015273100027116016
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_06_19.png,0.0007326144944959988,0.0014641563268447432,1.0,0.0007326144944959988,0.1883087158203125,0.015518100000917912
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_06_20.png,0.0,0.0,0.0,0.0,0.0758514404296875,0.01285600001574494
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_07_01.png,0.0,0.0,0.0,0.0,0.0193023681640625,0.015486199990846217
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_07_03.png,0.0,0.0,0.0,0.0,0.66748046875,0.01704710000194609
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_07_04.png,0.0,0.0,0.0,0.0,0.595184326171875,0.015180199989117682
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_07_09.png,0.00040078699992712963,0.000801252868121062,0.09821428571428571,0.00040226732492228926,0.5813751220703125,0.012650399992708117
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_07_16.png,0.0,0.0,0.0,0.0,0.1526336669921875,0.01650489997700788
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_07_18.png,0.0003266007735281478,0.0006529882805787538,1.0,0.0003266007735281478,0.11260986328125,0.0168073000095319
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_07_19.png,0.00011682048029906043,0.00023361366973701774,1.0,0.00011682048029906043,0.085784912109375,0.013422400021227077
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_07_20.png,0.0007230539168159335,0.0014450629751876119,1.0,0.0007230539168159335,0.0721282958984375,0.0161124000151176
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_07_21.png,0.0,0.0,0.0,0.0,0.0089111328125,0.015422500000568107
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_08_01.png,0.0,0.0,0.0,0.0,0.0519256591796875,0.016494000010425225
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_08_05.png,0.0,0.0,0.0,0.0,0.633636474609375,0.015705500001786277
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_08_15.png,0.0,0.0,0.0,0.0,0.1191864013671875,0.012848899990785867
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_08_16.png,5.3325749226776637e-05,0.0001066458114857539,1.0,5.3325749226776637e-05,0.1416168212890625,0.015243699977872893
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_08_17.png,0.0025580578823293375,0.0051030618371022615,1.0,0.0025580578823293375,0.089691162109375,0.014940799999749288
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_08_19.png,0.00026205021537252076,0.0005239631260950011,1.0,0.00026205021537252076,0.0685882568359375,0.015160000009927899
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_08_20.png,0.00017168560931222744,0.00034331227684702005,0.8333333333333334,0.00017169150470434724,0.11138916015625,0.014019800000824034
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_08_21.png,0.002997052079921389,0.005976193197589928,1.0,0.002997052079921389,0.0710906982421875,0.012866700009908527
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_09_03.png,0.0,0.0,0.0,0.0,0.781768798828125,0.01563410001108423
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_09_09.png,4.857552279406407e-05,9.714632665452337e-05,0.07142857142857142,4.860621673512042e-05,0.3717803955078125,0.015084100014064461
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_09_10.png,0.0,0.0,0.0,0.0,0.1653900146484375,0.014485499996226281
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_09_13.png,0.00038166482195336056,0.0007630384189843959,0.7142857142857143,0.0003817230980646639,0.200714111328125,0.012823600001865998
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_09_16.png,0.0006928869682548365,0.001384814416646927,1.0,0.0006928869682548365,0.1637420654296875,0.012971999996807426
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_09_17.png,0.007176836595282382,0.014251393269812215,1.0,0.007176836595282382,0.0796661376953125,0.012897800013888627
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_09_20.png,0.001179690449226123,0.0023566008389498986,1.0,0.001179690449226123,0.0310516357421875,0.01550660000066273
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_10_08.png,0.0,0.0,0.0,0.0,0.5512847900390625,0.014351399993756786
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_10_09.png,0.0,0.0,0.0,0.0,0.5523529052734375,0.012702899985015392
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_10_12.png,0.0,0.0,0.0,0.0,0.1083831787109375,0.013068899977952242
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_10_13.png,0.0,0.0,0.0,0.0,0.050811767578125,0.012466599990148097
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_11_06.png,0.0,0.0,0.0,0.0,0.6328582763671875,0.013090199994621798
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_11_09.png,0.0,0.0,0.0,0.0,0.68701171875,0.012712399999145418
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_11_16.png,0.0,0.0,0.0,0.0,0.1846771240234375,0.012403800006723031
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_12_01.png,0.0,0.0,0.0,0.0,0.8801422119140625,0.012331600009929389
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_12_02.png,0.0,0.0,0.0,0.0,0.8067169189453125,0.012771900015650317
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_12_05.png,0.0,0.0,0.0,0.0,0.6571044921875,0.012397200014675036
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_12_12.png,0.0,0.0,0.0,0.0,0.094512939453125,0.012119400023948401
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_12_13.png,0.0,0.0,0.0,0.0,0.2265625,0.012274800013983622
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_12_14.png,0.0,0.0,0.0,0.0,0.233367919921875,0.01213879999704659
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_12_17.png,0.0,0.0,0.0,0.0,0.1148681640625,0.012070400000084192
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_12_18.png,0.00013074825357689866,0.0002614623214118965,1.0,0.00013074825357689866,0.1831817626953125,0.012882000009994954
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_13_02.png,0.0,0.0,0.0,0.0,0.8045806884765625,0.012679200008278713
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_13_03.png,0.0,0.0,0.0,0.0,0.6501922607421875,0.012133200012613088
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_13_04.png,0.0,0.0,0.0,0.0,0.7626495361328125,0.012103000015486032
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_13_10.png,0.0,0.0,0.0,0.0,0.595794677734375,0.012924699985887855
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_13_13.png,0.0004554299672918478,0.0009104452905148154,1.0,0.0004554299672918478,0.26324462890625,0.012348999996902421
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_13_15.png,0.0002270583714674957,0.00045401365533378736,1.0,0.0002270583714674957,0.1265716552734375,0.013471600017510355
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_13_17.png,0.0,0.0,0.0,0.0,0.190277099609375,0.012373400008073077
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_13_18.png,0.000854218712224998,0.0017069792907984155,1.0,0.000854218712224998,0.0540771484375,0.01230030000442639
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_14_02.png,0.0,0.0,0.0,0.0,0.8644866943359375,0.01409589999821037
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_14_03.png,0.0,0.0,0.0,0.0,0.873016357421875,0.012202599988086149
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_14_08.png,0.0,0.0,0.0,0.0,0.758453369140625,0.01287060001050122
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_14_18.png,9.56129587430083e-05,0.00019120763555824662,1.0,9.56129587430083e-05,0.0425567626953125,0.012142699997639284
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_14_19.png,0.0010325983351337613,0.0020630663513878087,1.0,0.0010325983351337613,0.0404815673828125,0.01221139999688603
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_14_20.png,3.5466652480005676e-05,7.093078928235773e-05,1.0,3.5466652480005676e-05,0.1395721435546875,0.01241880000452511
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_14_21.png,0.0,0.0,0.0,0.0,0.1403656005859375,0.013396099995588884
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_15_09.png,0.0,0.0,0.0,0.0,0.6812896728515625,0.012849099992308766
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_15_12.png,0.00177447435382349,0.003542662344172989,0.9814814814814815,0.0017745337663642147,0.5450592041015625,0.01347220002207905
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_15_17.png,1.5667350807651934e-05,3.1334210691232685e-05,1.0,1.5667350807651934e-05,0.026092529296875,0.012527999992016703
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_15_18.png,1.6367683645410503e-05,3.273483149745487e-05,1.0,1.6367683645410503e-05,0.0677642822265625,0.012845699995523319
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_15_20.png,4.862867146469558e-05,9.725261366399222e-05,1.0,4.862867146469558e-05,0.0587005615234375,0.012785700004315004
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_16_09.png,0.0,0.0,0.0,0.0,0.814117431640625,0.012826999998651445
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_16_12.png,0.0007012388553110495,0.001401494927923118,0.42,0.0007019185774450163,0.543365478515625,0.012825000012526289
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_16_15.png,0.0,0.0,0.0,0.0,0.525726318359375,0.012698499980615452
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_16_16.png,0.0,0.0,0.0,0.0,0.27520751953125,0.012929200020153075
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_16_17.png,0.0018277691511387163,0.0036488690120606423,0.9912280701754386,0.0018277987156883361,0.0583648681640625,0.012675000005401671
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_17_14.png,0.0003047175822044932,0.0006092495153697037,1.0,0.0003047175822044932,0.4493408203125,0.013184400013415143
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_17_16.png,0.0006211694550273314,0.0012415676861316889,0.06147540983606557,0.0006271165182490907,0.263519287109375,0.013080900011118501
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_17_18.png,0.0005574958597733944,0.00111437046262762,1.0,0.0005574958597733944,0.0699310302734375,0.013244500005384907
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_17_19.png,0.00029512864136661924,0.0005900831323001094,0.8095238095238095,0.00029514913712281677,0.1213226318359375,0.013403700024355203
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_18_04.png,0.0,0.0,0.0,0.0,0.39703369140625,0.015309600014006719
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_18_05.png,0.0,0.0,0.0,0.0,0.5257568359375,0.013803000008920208
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_18_06.png,0.0,0.0,0.0,0.0,0.553741455078125,0.012682700005825609
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_18_14.png,0.0007415397060806255,0.001481980464802964,0.8461538461538461,0.0007416396979503776,0.3214569091796875,0.012619300017831847
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_18_17.png,0.0,0.0,0.0,0.0,0.1386566162109375,0.013374000001931563
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_19_05.png,0.0001550658060514431,0.0003100835287505572,0.1951219512195122,0.00015516505682920207,0.2129058837890625,0.014118700026301667
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_19_10.png,3.7004144464179985e-05,7.400555041628122e-05,0.004784688995215311,3.729116945107399e-05,0.5876617431640625,0.012807599996449426
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_19_11.png,0.0,0.0,0.0,0.0,0.587432861328125,0.01345890000811778
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_20_01.png,0.046973831080243084,0.08973257914531939,0.9889033942558747,0.04699860400186133,0.5309906005859375,0.012233300018124282
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_20_05.png,0.0,0.0,0.0,0.0,0.575897216796875,0.012397599988617003
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_20_09.png,0.0,0.0,0.0,0.0,0.5912933349609375,0.012100699997972697
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_20_10.png,0.002586811645036829,0.005160274631565137,0.4609375,0.0025946611548441005,0.305755615234375,0.012456099997507408
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_20_12.png,0.0,0.0,0.0,0.0,0.3022308349609375,0.012397500016959384
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_20_13.png,2.3284513470091044e-05,4.6567942628294685e-05,1.0,2.3284513470091044e-05,0.344696044921875,0.012438800011295825
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_20_17.png,0.0,0.0,0.0,0.0,0.0887451171875,0.012582299998030066
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_21_01.png,0.010578144853875477,0.020934837959324805,0.9970059880239521,0.010578480892023253,0.5247344970703125,0.012560900009702891
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_21_02.png,0.06321814712741149,0.11891848779709682,0.9091463414634147,0.06362007168458782,0.662872314453125,0.012902899994514883
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_21_03.png,0.049467670734874056,0.09427192873932946,0.2641247833622184,0.05737519765077931,0.776580810546875,0.01319959998363629
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_21_04.png,0.03204443494979705,0.062098944317946596,0.27347310847766637,0.03502626970227671,0.585174560546875,0.012683900014963001
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_21_05.png,5.316179793200606e-05,0.0001063179438109667,0.017543859649122806,5.332053640459623e-05,0.4259796142578125,0.012539099989226088
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_21_06.png,0.0002008233758409479,0.00040156610782049993,0.027586206896551724,0.00020225514486524752,0.696136474609375,0.013390500011155382
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_21_07.png,0.0,0.0,0.0,0.0,0.5632476806640625,0.013536099984776229
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_21_08.png,0.0,0.0,0.0,0.0,0.380401611328125,0.012351300014415756
U-Net,train_S2A_MSIL2A_20200217T141651_N0209_R010_T20LQN_20200217T160045_21_12.png,0.00040175163713792136,0.000803180595156821,0.20833333333333334,0.00040236591155997265,0.6203460693359375,0.012458700017305091
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_08.png,0.0,0.0,0.0,0.0,0.789794921875,0.01555819998611696
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_09.png,0.0017248632730332352,0.0034437864852379153,1.0,0.0017248632730332352,0.6379241943359375,0.012466499989386648
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_10.png,0.0,0.0,0.0,0.0,0.46258544921875,0.014653900027042255
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_12.png,0.0,0.0,0.0,0.0,0.8160552978515625,0.012343800015514717
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_13.png,0.0,0.0,0.0,0.0,0.7452239990234375,0.01238630001898855
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_14.png,0.0,0.0,0.0,0.0,0.6767120361328125,0.013535300007788464
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_15.png,0.0005135387488328665,0.0010265503242965798,1.0,0.0005135387488328665,0.6733245849609375,0.012731700000585988
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_16.png,0.04865475255302435,0.09279460648906784,1.0,0.04865475255302435,0.7043304443359375,0.01390190000529401
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_17.png,0.015272794185297636,0.03008608971454463,0.9273743016759777,0.015291083271923361,0.8366851806640625,0.01221439999062568
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_19.png,0.00043000477783086477,0.0008596399063947657,1.0,0.00043000477783086477,0.6807708740234375,0.012884499999927357
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_01_21.png,0.03554059109614665,0.06864161849710983,0.9907300115874855,0.03555241382178053,0.645965576171875,0.013066499988781288
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_01.png,0.0,0.0,0.0,0.0,0.822967529296875,0.012521299999207258
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_02.png,0.0,0.0,0.0,0.0,0.83148193359375,0.013038000004598871
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_05.png,0.040781357093899934,0.07836680935133356,0.9885773624091381,0.040800582865469504,0.6583251953125,0.013987100013764575
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_06.png,0.012118916871804582,0.02394761459307764,1.0,0.012118916871804582,0.68157958984375,0.013595600001281127
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_08.png,0.01789022389244694,0.03515157818106183,0.9441340782122905,0.01790918242992635,0.7168731689453125,0.015572499978588894
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_11.png,0.0,0.0,0.0,0.0,0.79132080078125,0.01295810000738129
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_13.png,0.0,0.0,0.0,0.0,0.880096435546875,0.012804900004994124
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_14.png,0.0030817858553931253,0.006144635260753112,0.29545454545454547,0.0031046011781563445,0.8074951171875,0.013739699992584065
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_15.png,0.004266413842142688,0.008496577767288176,0.8888888888888888,0.004268690342088101,0.74359130859375,0.012800900003639981
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_16.png,0.03522276650338232,0.06804867057232988,0.9983471074380166,0.035224820668338486,0.74755859375,0.016493800008902326
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_17.png,0.009967960128159488,0.01973916108565386,0.3867403314917127,0.010128047457136656,0.7878265380859375,0.016833400004543364
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_19.png,0.0009865765792699333,0.001971208410489218,0.22758620689655173,0.0009898911119776825,0.4901123046875,0.017264599999180064
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_20.png,0.008694212138776186,0.017238548678377933,1.0,0.008694212138776186,0.81732177734375,0.016536700015421957
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_02_21.png,0.009475218658892129,0.018772563176895306,0.8863636363636364,0.009486742884942837,0.75115966796875,0.016518899996299297
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_01.png,0.0,0.0,0.0,0.0,0.744659423828125,0.015988600003765896
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_02.png,0.0,0.0,0.0,0.0,0.7388458251953125,0.01615559999481775
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_03.png,0.0042360643111581785,0.00843639152526124,0.5116279069767442,0.004253262445625906,0.8421783447265625,0.016001700016204268
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_04.png,0.01794597317549273,0.0352591859458122,0.9895833333333334,0.017949363899735483,0.76202392578125,0.01552129999618046
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_06.png,0.011124501715027348,0.022004217475016043,0.5263157894736842,0.01123700721041296,0.8372344970703125,0.01670080001349561
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_10.png,0.056192323517310294,0.10640547609772386,0.9881136950904392,0.0562303326177102,0.509979248046875,0.014650500001152977
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_11.png,0.03198283847691483,0.06198327585392356,0.8282828282828283,0.03219631901840491,0.6970367431640625,0.013541599997552112
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_14.png,0.0,0.0,0.0,0.0,0.64105224609375,0.016277799993986264
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_17.png,0.002383121889675475,0.004754912243899028,0.6071428571428571,0.002386802386802387,0.7828216552734375,0.015993600012734532
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_03_20.png,0.0016216216216216215,0.0032379924446842958,0.4411764705882353,0.0016249593760155996,0.8590850830078125,0.016371100005926564
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_01.png,0.0,0.0,0.0,0.0,0.8725128173828125,0.015607500012265518
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_02.png,0.0,0.0,0.0,0.0,0.845245361328125,0.015865699999267235
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_04.png,0.0,0.0,0.0,0.0,0.8212127685546875,0.015984600002411753
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_05.png,0.0820409858764885,0.15164117985795636,0.9634146341463414,0.0822973817626224,0.7976837158203125,0.015052000002469867
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_07.png,0.0170762662974501,0.033579126488939307,0.9487179487179487,0.017092042961080956,0.8700103759765625,0.012636200000997633
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_08.png,0.03594487211323566,0.06939533768802061,0.9897435897435898,0.03595826605390635,0.7630462646484375,0.013965399994049221
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_11.png,0.051901944209636515,0.09868209578913532,0.9860813704496788,0.05193999548838259,0.7432861328125,0.012730899994494393
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_12.png,0.013659522136331693,0.026950907751635687,0.9040697674418605,0.013679349021332747,0.6573333740234375,0.013695500005269423
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_13.png,0.000438129811604181,0.0008758758758758759,1.0,0.000438129811604181,0.756317138671875,0.01346919999923557
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_14.png,0.00011553125120345054,0.00023103581055063536,0.04411764705882353,0.00011582117211026175,0.60382080078125,0.013689500017790124
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_15.png,0.0,0.0,0.0,0.0,0.7725372314453125,0.012731099996017292
U-Net,train_S2A_MSIL2A_20200818T142741_N0214_R053_T20LMP_20200818T165705_04_16.png,0.028432732316227463,0.05529332434254889,0.9534883720930233,0.02847222222222222,0.786224365234375,0.014284800010500476
